candidate_id,experience_years,experience_level,domain,skills_list,skills,education,desired_salary_min,desired_salary_max,preferred_locations,open_to_remote,willing_to_relocate
CAND_000573,0,Internship,Data,"['opentext', 'pandas', 'aerial lifts', 'sql', 'numpy', 'software products/applications', 'statistics']","opentext, pandas, aerial lifts, sql, numpy, software products/applications, statistics",Bachelor's in Computer Science,54706,91180,"Austin, TX, San Francisco, CA, New York, NY",False,False
CAND_000574,12,Leadership,Data,"['data analysis', 'innovative machine learning', 'pandas', 'business outcomes', 'dictionaries', 'boms', 'sql', 'numpy', 'irb protocols', 'multiobjective optimization', '68 years of experience', 'core measures', 'python', 'statistics', 'demonstrated professional and academic achievements']","data analysis, innovative machine learning, pandas, business outcomes, dictionaries, boms, sql, numpy, irb protocols, multiobjective optimization, 68 years of experience, core measures, python, statistics, demonstrated professional and academic achievements",Master's in Computer Science,180276,219097,"Austin, TX, Chicago, IL, New York, NY",False,True
CAND_000575,1,Entry Level,DE,"['aws', 'hadoop', 'latest technology developments', 'casual insurance', 'spark']","aws, hadoop, latest technology developments, casual insurance, spark",Bachelor's in Data Science,64510,87865,Remote,True,False
CAND_000576,11,Leadership,Data,"['data analysis', '10+ years of experience in data engineering data science or a related field', 'algorithms', 'pandas', 'quality customer service', 'llm training', 'columnstore', 'sql', 'numpy', 'data factory pipelines', 'prnt/plaque assay', 'graduate students', 'python', 'statistics']","data analysis, 10+ years of experience in data engineering data science or a related field, algorithms, pandas, quality customer service, llm training, columnstore, sql, numpy, data factory pipelines, prnt/plaque assay, graduate students, python, statistics",Master's in Computer Science,184399,217999,"Remote, Seattle, WA",True,False
CAND_000577,6,Senior,Data,"['data analysis', 'complex logic', 'pandas', 'epic caboodle development', 'sql', 'numpy', 'prototype building', 'broker support', 'cellbased therapy', 'c+', 'python', 'statistics']","data analysis, complex logic, pandas, epic caboodle development, sql, numpy, prototype building, broker support, cellbased therapy, c+, python, statistics",Master's in Applied Mathematics,132378,157573,"New York, NY",False,False
CAND_000578,7,Senior,BI,"['business intelligence', 'drug design tools', 'hybrid scenarios', 'job classification', '* rare diseases', 'tableau', 'power bi', 'excel', 'bulk and single cell rnaseq', 'data visualization']","business intelligence, drug design tools, hybrid scenarios, job classification, * rare diseases, tableau, power bi, excel, bulk and single cell rnaseq, data visualization",Master's in Computer Science,171228,206792,"Remote, Chicago, IL",True,True
CAND_000579,4,Mid Level,ML,"['banner student', 'rf control sequences', 'nlp', 'wellness resources', 'deep learning', 'tensorflow', 'machine learning', 'banking/securities industries', 'pytorch']","banner student, rf control sequences, nlp, wellness resources, deep learning, tensorflow, machine learning, banking/securities industries, pytorch",Bachelor's in Engineering,120435,143793,"Seattle, WA, Boston, MA, New York, NY",False,False
CAND_000580,14,Leadership,Data,"['data analysis', 'continuous monitoring', 'pandas', 'sme', 'dynamic dashboards', 'data prep', 'sql', 'robotic process automation', 'numpy', 'staff interaction', 'data scripting languages', 'large teams', 'criminal background inquiries', 'python', 'statistics', 'automated data organization']","data analysis, continuous monitoring, pandas, sme, dynamic dashboards, data prep, sql, robotic process automation, numpy, staff interaction, data scripting languages, large teams, criminal background inquiries, python, statistics, automated data organization",PhD in Machine Learning,232132,261271,"Remote, Austin, TX",True,True
CAND_000581,3,Mid Level,ML,"['nlp', 'big data stacking', 'deep learning', 'process implementation', 'act 34', 'wear protective equipment', 'tensorflow', 'machine learning', 'plant genetics', 'pytorch', 'computer vision', 'strong publication record']","nlp, big data stacking, deep learning, process implementation, act 34, wear protective equipment, tensorflow, machine learning, plant genetics, pytorch, computer vision, strong publication record",Bachelor's in Engineering,107024,130150,"Austin, TX",False,False
CAND_000582,13,Leadership,Backend,"['space planning experience', 'microservices', 'unsupervised/self supervised learning', 'enterprise dw', 'statistics software', 'itase', 'apis', 'agile/scrum', 'coculture systems', 'java', 'scala']","space planning experience, microservices, unsupervised/self supervised learning, enterprise dw, statistics software, itase, apis, agile/scrum, coculture systems, java, scala",Master's in Computer Science,256312,283577,"New York, NY, San Francisco, CA, Boston, MA",False,True
CAND_000583,4,Mid Level,Backend,"['microservices', 'shared components', 'highlevel simulation', 'aws eks', 'apis', 'competitor pricing analysis', 'business intelligence and analytics solutions', 'gitci', 'java', 'scala', 'machine learning acceleration']","microservices, shared components, highlevel simulation, aws eks, apis, competitor pricing analysis, business intelligence and analytics solutions, gitci, java, scala, machine learning acceleration",Bachelor's in Engineering,119737,150047,"Boston, MA",False,False
CAND_000584,0,Internship,ML,"['a posteriori error estimation', 'nlp', 'opir data exploitation', 'tensorflow', 'computer vision', 'quantum technologies']","a posteriori error estimation, nlp, opir data exploitation, tensorflow, computer vision, quantum technologies",Bachelor's in Data Science,54417,78347,"San Francisco, CA, Chicago, IL, New York, NY",False,False
CAND_000585,5,Mid Level,DE,"['gcp', 'aws', 'development task estimation', 'adoption assistance', 'requirements writing', ""bachelor's degree in information systems informatics statistics computer science or software engineering"", 'airflow', 'spark']","gcp, aws, development task estimation, adoption assistance, requirements writing, bachelor's degree in information systems informatics statistics computer science or software engineering, airflow, spark",Master's in Computer Science,100928,127224,"Seattle, WA, Chicago, IL, San Francisco, CA",False,False
CAND_000586,6,Senior,DE,"['gcp', 'numerical data analysis', 'ability to adapt quickly to changing requirements', 'aws', 'etl', 'hadoop', 'api architecture', 'supply chain/logistics', 'data engineering', 'network architectures', 'ci/cd automation', 'sales targeting', 'public and private partnerships', 'airflow', 'semiconductor metrology', 'spark']","gcp, numerical data analysis, ability to adapt quickly to changing requirements, aws, etl, hadoop, api architecture, supply chain/logistics, data engineering, network architectures, ci/cd automation, sales targeting, public and private partnerships, airflow, semiconductor metrology, spark",Master's in Applied Mathematics,149957,174223,"New York, NY",False,False
CAND_000587,11,Leadership,BI,"['business intelligence', 'ability to work under pressure and meet deadlines', 'adversarial search', 'health policy', 'healthcare domain experience', 'machine learning initiatives', 'senior executives presenting', 'people strategy', 'tableau', 'power bi', 'etgs', 'ph.d or equivalent terminal degree', 'excel', 'internships', 'simulation model', 'data visualization', 'prospect identification']","business intelligence, ability to work under pressure and meet deadlines, adversarial search, health policy, healthcare domain experience, machine learning initiatives, senior executives presenting, people strategy, tableau, power bi, etgs, ph.d or equivalent terminal degree, excel, internships, simulation model, data visualization, prospect identification",PhD in Machine Learning,243341,275039,"Austin, TX, Boston, MA",False,True
CAND_000588,7,Senior,Backend,"['ability to work under pressure and meet deadlines', 'microservices', 'international conference harmonization requirements', 'dallas county', 'tableau/qlik/amplitude', 'serving infrastructure', 'primary human cells/samples', 'apis', 'dax functions', 'workday administrator', 'nsf protocol', 'java', 'scala', 'flow diagram']","ability to work under pressure and meet deadlines, microservices, international conference harmonization requirements, dallas county, tableau/qlik/amplitude, serving infrastructure, primary human cells/samples, apis, dax functions, workday administrator, nsf protocol, java, scala, flow diagram",Master's in Applied Mathematics,177860,204689,Remote,True,True
CAND_000589,5,Mid Level,Data,"['data analysis', 'subnets', 'pandas', 'evolutionary biology', 'sql', 'numpy', 'project closure and reconciliation', 'planful', 'software development (python c++ c)', 'python', 'statistics']","data analysis, subnets, pandas, evolutionary biology, sql, numpy, project closure and reconciliation, planful, software development (python c++ c), python, statistics",Master's in Computer Science,121976,147740,"Austin, TX, Boston, MA, New York, NY",False,False
CAND_000590,7,Senior,BI,"['business intelligence', 'cost savings analytics', 'alis/odin', 'site tagging', ""bachelor's in computer science or related"", ""master's or phd degree in computer science electrical engineering"", 'technical targeting analytic support', 'tableau', 'charting / graphing', 'power bi', 'excel', 'data visualization', 'hs diploma or ged']","business intelligence, cost savings analytics, alis/odin, site tagging, bachelor's in computer science or related, master's or phd degree in computer science electrical engineering, technical targeting analytic support, tableau, charting / graphing, power bi, excel, data visualization, hs diploma or ged",Master's in Applied Mathematics,144389,175619,"Chicago, IL, Seattle, WA",False,True
